candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars
CANDIDATE_009,BTCUSDT,5m,2024-01-22 13:25:00+00:00,2024-01-22 14:25:00+00:00,long,40987.0,40595.5,-0.95518091102057,-1.0751809110205701,12
CANDIDATE_009,BTCUSDT,5m,2024-02-27 13:25:00+00:00,2024-02-27 14:25:00+00:00,long,56919.0,56890.9,-0.04936840070978166,-0.16936840070978165,12
CANDIDATE_009,BTCUSDT,5m,2024-03-05 13:25:00+00:00,2024-03-05 14:25:00+00:00,long,67700.0,67655.4,-0.06587887740030496,-0.18587887740030495,12
CANDIDATE_009,BTCUSDT,5m,2024-03-19 12:35:00+00:00,2024-03-19 13:35:00+00:00,long,63500.4,63560.7,0.09496003174782608,-0.025039968252173916,12
CANDIDATE_009,BTCUSDT,5m,2024-04-05 12:25:00+00:00,2024-04-05 13:25:00+00:00,long,66605.1,66918.0,0.4697838453812109,0.3497838453812109,12
CANDIDATE_009,BTCUSDT,5m,2024-04-19 12:25:00+00:00,2024-04-19 13:25:00+00:00,long,65040.8,64677.9,-0.5579574666978337,-0.6779574666978337,12
CANDIDATE_009,BTCUSDT,5m,2024-07-27 12:45:00+00:00,2024-07-27 13:45:00+00:00,long,68400.0,69283.3,1.2913742690058516,1.1713742690058515,12
CANDIDATE_009,BTCUSDT,5m,2024-08-29 12:25:00+00:00,2024-08-29 13:25:00+00:00,long,60161.3,60235.0,0.12250400174198539,0.0025040017419853955,12
CANDIDATE_009,BTCUSDT,5m,2024-09-19 12:25:00+00:00,2024-09-19 13:25:00+00:00,long,62799.8,63232.8,0.6894926416963099,0.5694926416963099,12
CANDIDATE_009,BTCUSDT,5m,2024-10-01 12:25:00+00:00,2024-10-01 13:25:00+00:00,long,63742.8,63371.9,-0.5818696386101663,-0.7018696386101663,12
CANDIDATE_009,BTCUSDT,5m,2024-10-16 12:25:00+00:00,2024-10-16 13:25:00+00:00,long,67960.0,67829.1,-0.19261330194231263,-0.3126133019423126,12
CANDIDATE_009,BTCUSDT,5m,2024-11-12 14:45:00+00:00,2024-11-12 15:00:00+00:00,long,86632.2,87207.1,0.6636100664649147,0.5436100664649147,3
CANDIDATE_009,BTCUSDT,5m,2024-12-06 13:25:00+00:00,2024-12-06 14:25:00+00:00,long,97927.4,99300.8,1.402467542281327,1.282467542281327,12
CANDIDATE_009,BTCUSDT,5m,2025-01-08 13:25:00+00:00,2025-01-08 14:25:00+00:00,long,95498.1,95398.6,-0.10419055457647763,-0.22419055457647763,12
CANDIDATE_009,BTCUSDT,5m,2025-01-27 13:25:00+00:00,2025-01-27 14:25:00+00:00,long,100730.0,100715.8,-0.014097091233988834,-0.13409709123398883,12
CANDIDATE_009,BTCUSDT,5m,2025-02-21 13:30:00+00:00,2025-02-21 14:30:00+00:00,long,99228.0,98703.2,-0.5288829765791925,-0.6488829765791925,12
